from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022012080110006,9022012080110006,1,,121120000300247413,121120000300247587
9022012080110006,9022012080110006,1,,121120000300247587,121120000300247993
9022012080110006,9022012080110006,1,,121120000300247877,121120000300248283
9022012080110006,9022012080110006,1,,121120000300248225,121120000300248629
9022012080110006,9022012080110006,1,,121120000300248572,121120000300240479
9022012080110006,9022012080110006,1,,121120000300248745,121120000300240653
9022012080110006,9022012080110006,1,,121120000300248803,121120000300240711
9022012080110006,9022012080110006,1,,121120000306140997,121120000306141111
9022012080110006,9022012080110006,1,,121120000306141054,121120000306141168
9022012080110006,9022012080110006,1,,121120000306141702,121120000306142252
9022012080110006,9022012080110006,1,,121120000306141876,121120000306139950
9022012080110006,9022012080110006,1,,121120000306141934,121120000306142348
9022012080110006,9022012080110006,1,,121120000306142050,121120000306140046
9022012080110006,9022012080110006,1,,121120000306142548,121120000306142719
9022012080110006,9022012080110006,1,,121120000306142719,121120000306142890
9022012080110006,9022012080110006,1,,121120000306143118,121120000306143289
9022012080110006,9022012080110006,1,,121120000306143232,121120000306145526
9022012080110006,9022012080110006,1,,121120000306143460,121120000306143631
9022012080110006,9022012080110006,1,,121120000306143574,121120000306143745
9022012080110006,9022012080110006,1,,121120000306143631,121120000306143802
9022012080110006,9022012080110006,1,,121120000306143916,121120000306144087
9022012080110006,9022012080110006,1,,121120000306145526,121120000306143517
9022012080110006,9022012080110006,1,,121120000306145742,121120000306146322
9022012080110006,9022012080110006,1,,121120000306145858,121120000306146438
9022012080110006,9022012080110006,1,,121120000306145916,121120000306146496
9022012080110006,9022012080110006,1,,121120000306146380,121120000306141528
9022012080110006,9022012080110006,1,,121120000306146670,121120000306141818
9022012080110006,9022012080110006,1,,121120000306146786,121120000306141934
9022012080110006,9022012080110006,1,,121120000306147230,121120000306147629
9022012080110006,9022012080110006,1,,121120000306147401,121120000306147919
9022012080110006,9022012080110006,1,,121120000306147458,121120000306147977
9022012080110006,9022012080110006,1,,121120000306147629,121120000306148209
9022012080110006,9022012080110006,1,,121120000306147687,121120000306148267
9022012080110006,9022012080110006,1,,121120000306148035,121120000306148615
9022012080110006,9022012080110006,1,,121120000306149541,121120000306149947
9022012080110006,9022012080110006,1,,121120000306149599,121120000306151859
9022012080110006,9022012080110006,1,,121120000306149715,121120000306151917
9022012080110006,9022012080110006,1,,121120000306149773,121120000306150063
9022012080110006,9022012080110006,1,,121120000306150295,121120000306150701
9022012080110006,9022012080110006,1,,121120000306150411,121120000306150817
9022012080110006,9022012080110006,1,,121120000306150469,121120000306150875
9022012080110006,9022012080110006,1,,121120000306150875,121120000306151337
9022012080110006,9022012080110006,1,,121120000306150933,121120000306151453
9022012080110006,9022012080110006,1,,121120000306151569,121120000306146090
9022012080110006,9022012080110006,1,,121120000306152148,121120000306152262
9022012080110006,9022012080110006,1,,121120000306152205,121120000306152376
9022012080110006,9022012080110006,1,,121120000306152262,121120000306147173
9022012080110006,9022012080110006,1,,121120000306152319,121120000306147344
9022012080110006,9022012080110006,1,,121120000306141168,121120000306141282
9022012080110006,9022012080110006,1,,121120000306141225,121120000306141339
9022012080110006,9022012080110006,1,,121120000306141453,121120000306142491
9022012080110006,9022012080110006,1,,121120000306141528,121120000306142108
9022012080110006,9022012080110006,1,,121120000306141818,121120000306139902
9022012080110006,9022012080110006,1,,121120000306141992,121120000306139998
9022012080110006,9022012080110006,1,,121120000306142491,121120000306142662
9022012080110006,9022012080110006,1,,121120000306142833,121120000306145469
9022012080110006,9022012080110006,1,,121120000306143004,121120000306143175
9022012080110006,9022012080110006,1,,121120000306143061,121120000306143232
9022012080110006,9022012080110006,1,,121120000306143175,121120000306143346
9022012080110006,9022012080110006,1,,121120000306143289,121120000306143403
9022012080110006,9022012080110006,1,,121120000306143346,121120000306143460
9022012080110006,9022012080110006,1,,121120000306143688,121120000306143859
9022012080110006,9022012080110006,1,,121120000306143802,121120000306143973
9022012080110006,9022012080110006,1,,121120000306145626,121120000306146206
9022012080110006,9022012080110006,1,,121120000306146032,121120000306146612
9022012080110006,9022012080110006,1,,121120000306146902,121120000306142050
9022012080110006,9022012080110006,1,,121120000306147173,121120000306147572
9022012080110006,9022012080110006,1,,121120000306147344,121120000306147803
9022012080110006,9022012080110006,1,,121120000306147572,121120000306148151
9022012080110006,9022012080110006,1,,121120000306147861,121120000306148441
9022012080110006,9022012080110006,1,,121120000306148325,121120000306148905
9022012080110006,9022012080110006,1,,121120000306148731,121120000306151743
9022012080110006,9022012080110006,1,,121120000306148789,121120000306149253
9022012080110006,9022012080110006,1,,121120000306149021,121120000306149427
9022012080110006,9022012080110006,1,,121120000306149137,121120000306149541
9022012080110006,9022012080110006,1,,121120000306149311,121120000306149715
9022012080110006,9022012080110006,1,,121120000306150005,121120000306150237
9022012080110006,9022012080110006,1,,121120000306150063,121120000306150353
9022012080110006,9022012080110006,1,,121120000306150121,121120000306150527
9022012080110006,9022012080110006,1,,121120000306150237,121120000306150643
9022012080110006,9022012080110006,1,,121120000306150643,121120000306151049
9022012080110006,9022012080110006,1,,121120000306150759,121120000306151163
9022012080110006,9022012080110006,1,,121120000306150817,121120000306151279
9022012080110006,9022012080110006,1,,121120000306150991,121120000306151511
9022012080110006,9022012080110006,1,,121120000306151106,121120000306145626
9022012080110006,9022012080110006,1,,121120000306151279,121120000306145800
9022012080110006,9022012080110006,1,,121120000306151337,121120000306145858
9022012080110006,9022012080110006,1,,121120000306151511,121120000306146032
9022012080110006,9022012080110006,1,,121120000306151685,121120000306149484
9022012080110006,9022012080110006,1,,121120000306152091,121120000306152205
9022012080110006,9022012080110006,1,,121120000306141111,121120000306141225
9022012080110006,9022012080110006,1,,121120000306141282,121120000306141396
9022012080110006,9022012080110006,1,,121120000306141586,121120000306142156
9022012080110006,9022012080110006,1,,121120000306141760,121120000306142300
9022012080110006,9022012080110006,1,,121120000306142605,121120000306142776
9022012080110006,9022012080110006,1,,121120000306142890,121120000306143004
9022012080110006,9022012080110006,1,,121120000306142947,121120000306143061
9022012080110006,9022012080110006,1,,121120000306143517,121120000306143688
9022012080110006,9022012080110006,1,,121120000306143745,121120000306143916
9022012080110006,9022012080110006,1,,121120000306143859,121120000306144030
9022012080110006,9022012080110006,1,,121120000306143973,121120000306144144
9022012080110006,9022012080110006,1,,121120000306144030,121120000306144191
9022012080110006,9022012080110006,1,,121120000306145684,121120000306146264
9022012080110006,9022012080110006,1,,121120000306145800,121120000306146380
9022012080110006,9022012080110006,1,,121120000306146148,121120000306146728
9022012080110006,9022012080110006,1,,121120000306146206,121120000306146786
9022012080110006,9022012080110006,1,,121120000306146438,121120000306141586
9022012080110006,9022012080110006,1,,121120000306146496,121120000306141644
9022012080110006,9022012080110006,1,,121120000306146554,121120000306141702
9022012080110006,9022012080110006,1,,121120000306146612,121120000306141760
9022012080110006,9022012080110006,1,,121120000306146728,121120000306141876
9022012080110006,9022012080110006,1,,121120000306147116,121120000306147515
9022012080110006,9022012080110006,1,,121120000306147515,121120000306148093
9022012080110006,9022012080110006,1,,121120000306147803,121120000306148383
9022012080110006,9022012080110006,1,,121120000306148151,121120000306148731
9022012080110006,9022012080110006,1,,121120000306148209,121120000306148789
9022012080110006,9022012080110006,1,,121120000306148383,121120000306148963
9022012080110006,9022012080110006,1,,121120000306148441,121120000306149021
9022012080110006,9022012080110006,1,,121120000306148615,121120000306149137
9022012080110006,9022012080110006,1,,121120000306148905,121120000306151801
9022012080110006,9022012080110006,1,,121120000306148963,121120000306149369
9022012080110006,9022012080110006,1,,121120000306149079,121120000306149484
9022012080110006,9022012080110006,1,,121120000306149195,121120000306149599
9022012080110006,9022012080110006,1,,121120000306149253,121120000306149657
9022012080110006,9022012080110006,1,,121120000306149427,121120000306149831
9022012080110006,9022012080110006,1,,121120000306149889,121120000306152033
9022012080110006,9022012080110006,1,,121120000306150353,121120000306150759
9022012080110006,9022012080110006,1,,121120000306150585,121120000306150991
9022012080110006,9022012080110006,1,,121120000306150701,121120000306151106
9022012080110006,9022012080110006,1,,121120000306151395,121120000306145916
9022012080110006,9022012080110006,1,,121120000306151859,121120000306150179
9022012080110006,9022012080110006,1,,121120000306152033,121120000306150469
9022012080110006,9022012080110006,1,,121120000306141339,121120000306141453
9022012080110006,9022012080110006,1,,121120000306141396,121120000306142434
9022012080110006,9022012080110006,1,,121120000306141644,121120000306142204
9022012080110006,9022012080110006,1,,121120000306142662,121120000306142833
9022012080110006,9022012080110006,1,,121120000306142776,121120000306142947
9022012080110006,9022012080110006,1,,121120000306143403,121120000306143574
9022012080110006,9022012080110006,1,,121120000306145469,121120000306143118
9022012080110006,9022012080110006,1,,121120000306145974,121120000306146554
9022012080110006,9022012080110006,1,,121120000306146090,121120000306146670
9022012080110006,9022012080110006,1,,121120000306146264,121120000306146844
9022012080110006,9022012080110006,1,,121120000306146322,121120000306146902
9022012080110006,9022012080110006,1,,121120000306146844,121120000306141992
9022012080110006,9022012080110006,1,,121120000306147287,121120000306147745
9022012080110006,9022012080110006,1,,121120000306147745,121120000306148325
9022012080110006,9022012080110006,1,,121120000306147919,121120000306148499
9022012080110006,9022012080110006,1,,121120000306147977,121120000306148557
9022012080110006,9022012080110006,1,,121120000306148093,121120000306148673
9022012080110006,9022012080110006,1,,121120000306148267,121120000306148847
9022012080110006,9022012080110006,1,,121120000306148499,121120000306149079
9022012080110006,9022012080110006,1,,121120000306148557,121120000306151685
9022012080110006,9022012080110006,1,,121120000306148673,121120000306149195
9022012080110006,9022012080110006,1,,121120000306148847,121120000306149311
9022012080110006,9022012080110006,1,,121120000306149369,121120000306149773
9022012080110006,9022012080110006,1,,121120000306149484,121120000306149889
9022012080110006,9022012080110006,1,,121120000306149657,121120000306150005
9022012080110006,9022012080110006,1,,121120000306149831,121120000306151975
9022012080110006,9022012080110006,1,,121120000306149947,121120000306150121
9022012080110006,9022012080110006,1,,121120000306150179,121120000306150585
9022012080110006,9022012080110006,1,,121120000306150527,121120000306150933
9022012080110006,9022012080110006,1,,121120000306151049,121120000306151569
9022012080110006,9022012080110006,1,,121120000306151049,121120000306151627
9022012080110006,9022012080110006,1,,121120000306151163,121120000306145684
9022012080110006,9022012080110006,1,,121120000306151221,121120000306145742
9022012080110006,9022012080110006,1,,121120000306151453,121120000306145974
9022012080110006,9022012080110006,1,,121120000306151627,121120000306146148
9022012080110006,9022012080110006,1,,121120000306151917,121120000306150295
9022012080110006,9022012080110006,1,,121120000306151975,121120000306150411
9022012080110006,9022012080110006,1,,121120000306152376,121120000306147401
9022012080860006,9022012080860006,1,,121120000298606937,121120000304247962
9022012080860006,9022012080860006,1,,121120000298607308,121120000304239764
9022012080860006,9022012080860006,1,,121120000298607361,121120000304239824
9022012080860006,9022012080860006,1,,121120000298607414,121120000304239884
9022012080860006,9022012080860006,1,,121120000298607096,121120000304248436
9022012080860006,9022012080860006,1,,121120000298606778,121120000304248574
9022012080860006,9022012080860006,1,,121120000298606884,121120000304247902
9022012080860006,9022012080860006,1,,121120000298606725,121120000304248514
9022012080860006,9022012080860006,1,,121120000298606831,121120000304248694
9022012080860006,9022012080860006,1,,121120000298607255,121120000304239704
9022012080860006,9022012080860006,1,,121120000298607467,121120000304239944
9022012080860006,9022012080860006,1,,121120000299651205,121120000304238108
9022012080860006,9022012080860006,1,,121120000299651252,121120000304248148
9022012080860006,9022012080860006,1,,121120000299651393,121120000304240004
9022012080860006,9022012080860006,1,,121120000299651111,121120000304237934
9022012080860006,9022012080860006,1,,121120000299651299,121120000304238282
9022012080860006,9022012080860006,1,,121120000299651487,121120000304239558
9022012080860006,9022012080860006,1,,121120000299651487,121120000304248664
9022012080860006,9022012080860006,1,,121120000299651064,121120000304237452
9022012080860006,9022012080860006,1,,121120000299651158,121120000304237596
9022012080860006,9022012080860006,1,,121120000299651440,121120000304239442
9022012080860006,9022012080860006,1,,121120000299651440,121120000304240064
9022012080860006,9022012080860006,1,,121120000299651582,121120000304240210
9022012080860006,9022012080860006,1,,121120000304858240,121120000304911675
9022012080860006,9022012080860006,1,,121120000304858342,121120000304911861
9022012080860006,9022012080860006,1,,121120000304858852,121120000304904551
9022012080860006,9022012080860006,1,,121120000304858852,121120000304907656
9022012080860006,9022012080860006,1,,121120000304858954,121120000304904737
9022012080860006,9022012080860006,1,,121120000304859142,121120000304910497
9022012080860006,9022012080860006,1,,121120000304859199,121120000304910683
9022012080860006,9022012080860006,1,,121120000304859313,121120000304912047
9022012080860006,9022012080860006,1,,121120000304859370,121120000304909601
9022012080860006,9022012080860006,1,,121120000304860160,121120000304905481
9022012080860006,9022012080860006,1,,121120000304860568,121120000304906225
9022012080860006,9022012080860006,1,,121120000304858189,121120000304909151
9022012080860006,9022012080860006,1,,121120000304859484,121120000304909751
9022012080860006,9022012080860006,1,,121120000304859598,121120000304909901
9022012080860006,9022012080860006,1,,121120000304859854,121120000304904923
9022012080860006,9022012080860006,1,,121120000304860262,121120000304905667
9022012080860006,9022012080860006,1,,121120000304857883,121120000304910993
9022012080860006,9022012080860006,1,,121120000304857934,121120000304911117
9022012080860006,9022012080860006,1,,121120000304857985,121120000304908851
9022012080860006,9022012080860006,1,,121120000304858036,121120000304911303
9022012080860006,9022012080860006,1,,121120000304858087,121120000304909001
9022012080860006,9022012080860006,1,,121120000304858138,121120000304911489
9022012080860006,9022012080860006,1,,121120000304858291,121120000304909301
9022012080860006,9022012080860006,1,,121120000304858648,121120000304904179
9022012080860006,9022012080860006,1,,121120000304858648,121120000304907284
9022012080860006,9022012080860006,1,,121120000304858750,121120000304904365
9022012080860006,9022012080860006,1,,121120000304858750,121120000304907470
9022012080860006,9022012080860006,1,,121120000304859028,121120000304910125
9022012080860006,9022012080860006,1,,121120000304859256,121120000304910869
9022012080860006,9022012080860006,1,,121120000304859712,121120000304913089
9022012080860006,9022012080860006,1,,121120000304859956,121120000304905109
9022012080860006,9022012080860006,1,,121120000304860058,121120000304905295
9022012080860006,9022012080860006,1,,121120000304858393,121120000304909451
9022012080860006,9022012080860006,1,,121120000304859085,121120000304910311
9022012080860006,9022012080860006,1,,121120000304859427,121120000304912233
9022012080860006,9022012080860006,1,,121120000304859541,121120000304912419
9022012080860006,9022012080860006,1,,121120000304860364,121120000304905853
9022012080860006,9022012080860006,1,,121120000304860466,121120000304906039
9022012080860006,9022012080860006,1,,121120000299651535,121120000304239674
9022012080860002,9022012080860002,1,,121120000305781115,121120000305787176
9022012080860002,9022012080860002,1,,121120000305781484,121120000305787438
9022012080860002,9022012080860002,1,,121120000305781806,121120000305784826
9022012080860002,9022012080860002,1,,121120000305781852,121120000305795038
9022012080860002,9022012080860002,1,,121120000305781990,121120000305785114
9022012080860002,9022012080860002,1,,121120000305782128,121120000305787236
9022012080860002,9022012080860002,1,,121120000305782220,121120000305786794
9022012080860002,9022012080860002,1,,121120000305782220,121120000305795442
9022012080860002,9022012080860002,1,,121120000305780595,121120000305794668
9022012080860002,9022012080860002,1,,121120000305780751,121120000305785402
9022012080860002,9022012080860002,1,,121120000305780907,121120000305786936
9022012080860002,9022012080860002,1,,121120000305781011,121120000305787056
9022012080860002,9022012080860002,1,,121120000305782036,121120000305785562
9022012080860002,9022012080860002,1,,121120000305780387,121120000305795292
9022012080860002,9022012080860002,1,,121120000305780439,121120000305795352
9022012080860002,9022012080860002,1,,121120000305780491,121120000305795472
9022012080860002,9022012080860002,1,,121120000305780959,121120000305786996
9022012080860002,9022012080860002,1,,121120000305781576,121120000305786906
9022012080860002,9022012080860002,1,,121120000305781944,121120000305795206
9022012080860002,9022012080860002,1,,121120000305782174,121120000305786682
9022012080860002,9022012080860002,1,,121120000305782174,121120000305787296
9022012080860002,9022012080860002,1,,121120000305780543,121120000305794608
9022012080860002,9022012080860002,1,,121120000305781063,121120000305787116
9022012080860002,9022012080860002,1,,121120000305781898,121120000305784970
9022012080860006,9022012080860006,1,,121120000293643879,121120000304248514
9022012080860006,9022012080860006,1,,121120000293643879,121120000304248782
9022012080860006,9022012080860002,1,,121120000293643879,121120000305795292
9022012080860006,9022012080860002,1,,121120000293643879,121120000305795558
9022012080860006,9022012080860006,1,,121120000293644504,121120000304239704
9022012080860006,9022012080860006,1,,121120000293643916,121120000304247902
9022012080860006,9022012080860002,1,,121120000293643916,121120000305794608
9022012080860006,9022012080860006,1,,121120000293643975,121120000304237452
9022012080860006,9022012080860002,1,,121120000293643975,121120000305784826
9022012080860006,9022012080860006,1,,121120000293644093,121120000304240268
9022012080860006,9022012080860002,1,,121120000293644093,121120000305787494
9022012080860006,9022012080860006,1,,121120000293644382,121120000304246818
9022012080860006,9022012080860002,1,,121120000293644382,121120000305793782
9022012080860006,9022012080860006,1,,121120000293644516,121120000304238978
9022012080860006,9022012080860006,1,,121120000293644516,121120000304239794
9022012080860006,9022012080860006,1,,121120000293643938,121120000304236990
9022012080860006,9022012080860002,1,,121120000293643938,121120000305784370
9022012080860006,9022012080860006,1,,121120000293643997,121120000304248148
9022012080860006,9022012080860002,1,,121120000293643997,121120000305785114
9022012080860006,9022012080860006,1,,121120000293644071,121120000304239152
9022012080860006,9022012080860002,1,,121120000293644071,121120000305786402
9022012080860006,9022012080860006,1,,121120000293644528,121120000304239152
9022012080860006,9022012080860006,1,,121120000293644528,121120000304239884
9022012080860006,9022012080860006,1,,121120000293644540,121120000304239974
9022012080860006,9022012080860006,1,,121120000293644551,121120000304240064
9022012080860006,9022012080860006,1,,121120000304891966,121120000304910125
9022012080860006,9022012080860006,1,,121120000304892008,121120000304910559
9022012080860006,9022012080860006,1,,121120000304892093,121120000304909001
9022012080860006,9022012080860006,1,,121120000304892291,121120000304909901
9022012080860006,9022012080860006,1,,121120000304892312,121120000304910001
9022012080860006,9022012080860006,1,,121120000304892502,121120000304904613
9022012080860006,9022012080860006,1,,121120000304892502,121120000304907718
9022012080860006,9022012080860006,1,,121120000304892522,121120000304904799
9022012080860006,9022012080860006,1,,121120000304892582,121120000304905357
9022012080860006,9022012080860006,1,,121120000304892622,121120000304905729
9022012080860006,9022012080860006,1,,121120000304892642,121120000304905915
9022012080860006,9022012080860006,1,,121120000304892662,121120000304906101
9022012080860006,9022012080860006,1,,121120000304892028,121120000304910807
9022012080860006,9022012080860006,1,,121120000304892247,121120000304909701
9022012080860006,9022012080860006,1,,121120000304892790,121120000304909651
9022012080860006,9022012080860006,1,,121120000304892829,121120000304909951
9022012080860006,9022012080860006,1,,121120000304891987,121120000304910311
9022012080860006,9022012080860006,1,,121120000304892137,121120000304909201
9022012080860006,9022012080860006,1,,121120000304892159,121120000304909301
9022012080860006,9022012080860006,1,,121120000304892181,121120000304909401
9022012080860006,9022012080860006,1,,121120000304892442,121120000304904117
9022012080860006,9022012080860006,1,,121120000304892442,121120000304907222
9022012080860006,9022012080860006,1,,121120000304892462,121120000304904241
9022012080860006,9022012080860006,1,,121120000304892462,121120000304907346
9022012080860006,9022012080860006,1,,121120000304892542,121120000304904985
9022012080860006,9022012080860006,1,,121120000304892803,121120000304909751
9022012080860006,9022012080860006,1,,121120000304892049,121120000304908801
9022012080860006,9022012080860006,1,,121120000304892071,121120000304908901
9022012080860006,9022012080860006,1,,121120000304892115,121120000304909101
9022012080860006,9022012080860006,1,,121120000304892203,121120000304909501
9022012080860006,9022012080860006,1,,121120000304892225,121120000304909601
9022012080860006,9022012080860006,1,,121120000304892269,121120000304909801
9022012080860006,9022012080860006,1,,121120000304892482,121120000304904427
9022012080860006,9022012080860006,1,,121120000304892482,121120000304907532
9022012080860006,9022012080860006,1,,121120000304892562,121120000304905171
9022012080860006,9022012080860006,1,,121120000304892602,121120000304905543
9022012080860006,9022012080860006,1,,121120000304892682,121120000304906287
9022012080860006,9022012080860006,1,,121120000304892816,121120000304909851
9022012033015001,9022012033015001,1,,121120000305080319,121120000305141640
9022012033015001,9022012033015001,1,,121120000305080401,121120000305141728
9022012033015001,9022012033015001,1,,121120000305080483,121120000305142056
9022012033015001,9022012033015001,1,,121120000305079420,121120000305140006
9022012033015001,9022012033015001,1,,121120000305079502,121120000305140490
9022012033015001,9022012033015001,1,,121120000305079543,121120000305140534
9022012033015001,9022012033015001,1,,121120000305079666,121120000305140666
9022012033015001,9022012033015001,1,,121120000305080764,121120000305141238
9022012033015001,9022012033015001,1,,121120000305081216,121120000305141062
9022012033015001,9022012033015001,1,,121120000305081462,121120000305141194
9022012033015001,9022012033015001,1,,121120000305081585,121120000305140842
9022012033015001,9022012033015001,1,,121120000305081626,121120000305140314
9022012033015001,9022012033015001,1,,121120000305083144,121120000305140182
9022012033015001,9022012033015001,1,,121120000305079584,121120000305140578
9022012033015001,9022012033015001,1,,121120000305079707,121120000305140710
9022012033015001,9022012033015001,1,,121120000305079748,121120000305140754
9022012033015001,9022012033015001,1,,121120000305080703,121120000305140798
9022012033015001,9022012033015001,1,,121120000305081093,121120000305140974
9022012033015001,9022012033015001,1,,121120000305081667,121120000305140358
9022012033015001,9022012033015001,1,,121120000305081708,121120000305140402
9022012033015001,9022012033015001,1,,121120000305081749,121120000305140446
9022012033015001,9022012033015001,1,,121120000305083103,121120000305140138
9022012033015001,9022012033015001,1,,121120000305079625,121120000305140622
9022012033015001,9022012033015001,1,,121120000305080155,121120000305140842
9022012033015001,9022012033015001,1,,121120000305080237,121120000305141552
9022012033015001,9022012033015001,1,,121120000305081052,121120000305140930
9022012033015001,9022012033015001,1,,121120000305081134,121120000305141018
9022012033015001,9022012033015001,1,,121120000305081380,121120000305141150
9022012033015001,9022012033015001,1,,121120000305081544,121120000305140798
9022012033015001,9022012033015001,1,,121120000305080846,121120000305141282
9022012033015001,9022012033015001,1,,121120000305080969,121120000305141370
9022012033015001,9022012033015001,1,,121120000305081298,121120000305141106
9022012033015001,9022012033015001,1,,121120000305083062,121120000305140270
9022012033015001,9022012033015001,1,,121120000305082856,121120000305140490
9022012033015001,9022012033015001,1,,121120000305083021,121120000305140226
9022012033015001,9022012033015001,1,,121120000300564521,121120000300652811
9022012033015001,9022012033015001,1,,121120000300564562,121120000300652855
9022012033015001,9022012033015001,1,,121120000300565930,121120000300653779
9022012033015001,9022012033015001,1,,121120000300566563,121120000300653559
9022012033015001,9022012033015001,1,,121120000300566981,121120000300652723
9022012033015001,9022012033015001,1,,121120000300564644,121120000300652943
9022012033015001,9022012033015001,1,,121120000300565487,121120000300652987
9022012033015001,9022012033015001,1,,121120000300566476,121120000300653515
9022012033015001,9022012033015001,1,,121120000300567271,121120000300653031
9022012033015001,9022012033015001,1,,121120000300564480,121120000300652415
9022012033015001,9022012033015001,1,,121120000300564603,121120000300652899
9022012033015001,9022012033015001,1,,121120000300566215,121120000300653383
9022012033015001,9022012033015001,1,,121120000300566302,121120000300653427
9022012033015001,9022012033015001,1,,121120000300566389,121120000300653471
9022012033015001,9022012033015001,1,,121120000300566647,121120000300653603
9022012033015001,9022012033015001,1,,121120000300566731,121120000300653647
9022012033015001,9022012033015001,1,,121120000300566898,121120000300653295
9022012033015001,9022012033015001,1,,121120000300566939,121120000300653339
9022012033015001,9022012033015001,1,,121120000300567023,121120000300652767
9022012033015001,9022012033015001,1,,121120000300567312,121120000300653075
9022012033015001,9022012033015001,1,,121120000300567435,121120000300653207
9022012033015001,9022012033015001,1,,121120000300567755,121120000300653339
9022012033015001,9022012033015001,1,,121120000300567919,121120000300654137
9022012033015001,9022012033015001,1,,121120000300567353,121120000300653119
9022012033015001,9022012033015001,1,,121120000300567394,121120000300653163
9022012033015001,9022012033015001,1,,121120000300567476,121120000300653251
9022012033015001,9022012033015001,1,,121120000300568001,121120000300654225
9022012033015001,9022012033015001,1,,121120000300565848,121120000300653735
9022012033015001,9022012033015001,1,,121120000300566053,121120000300653867
9022012033015001,9022012033015001,1,,121120000300566815,121120000300653691
9022012033015001,9022012033015001,1,,121120000300567064,121120000300652635
9022012033015001,9022012033015001,1,,121120000300567105,121120000300652679
9022012033015001,9022012033015001,1,,121120000300567147,121120000300652503
9022012033015001,9022012033015001,1,,121120000300567230,121120000300652987
9022012033015001,9022012033015001,1,,121120000300567837,121120000300654049
9022012033015001,9022012033015001,1,,121120000300568083,121120000300651905
9022012033015002,9022012033015001,1,,121120000305083412,121120000305140666
9022012033015002,9022012033015001,1,,121120000305083676,121120000305141370
9022012033015002,9022012033015001,1,,121120000305084819,121120000305140094
9022012033015002,9022012033015001,1,,121120000305085065,121120000305140226
9022012033015002,9022012033015001,1,,121120000305083553,121120000305141282
9022012033015002,9022012033015001,1,,121120000305085558,121120000305140050
9022012033015002,9022012033015001,1,,121120000305083454,121120000305141640
9022012033015002,9022012033015001,1,,121120000305084573,121120000305141238
9022012033015002,9022012033015001,1,,121120000305085147,121120000305140270
9022012033015002,9022012033015001,1,,121120000305085311,121120000305140358
9022012033015002,9022012033015001,1,,121120000305086905,121120000305142256
9022012033015002,9022012033015001,1,,121120000305083370,121120000305140270
9022012033015002,9022012033015001,1,,121120000305084614,121120000305140886
9022012033015002,9022012033015001,1,,121120000305084901,121120000305140138
9022012033015002,9022012033015001,1,,121120000305084983,121120000305140182
9022012033015002,9022012033015001,1,,121120000305085229,121120000305140314
9022012033015002,9022012033015001,1,,121120000300568197,121120000300652767
9022012033015002,9022012033015001,1,,121120000300568239,121120000300653163
9022012033015002,9022012033015001,1,,121120000300569312,121120000300653603
9022012033015002,9022012033015001,1,,121120000300569399,121120000300653647
9022012033015002,9022012033015001,1,,121120000300569882,121120000300652679
9022012033015002,9022012033015001,1,,121120000300569964,121120000300652723
9022012033015002,9022012033015001,1,,121120000300570210,121120000300652855
9022012033015002,9022012033015001,1,,121120000300569228,121120000300653735
9022012033015002,9022012033015001,1,,121120000300569609,121120000300653559
9022012033015002,9022012033015001,1,,121120000300569718,121120000300652591
9022012033015002,9022012033015001,1,,121120000300570046,121120000300652767
9022012033015002,9022012033015001,1,,121120000300570128,121120000300652811
9022012033015002,9022012033015001,1,,121120000300570458,121120000300652547
9022012033015002,9022012033015001,1,,121120000300571407,121120000300652114
9022012033015002,9022012033015001,1,,121120000300568281,121120000300654137
9022012033015002,9022012033015001,1,,121120000300568380,121120000300653779
9022012033015002,9022012033015001,1,,121120000300568503,121120000300653867
9022012033015002,9022012033015001,1,,121120000300569441,121120000300653383
9022012033015002,9022012033015001,1,,121120000300569800,121120000300652635
9022012061087002,9022012061087002,1,,121120000305058374,121120000305074465
9022012061087002,9022012061087002,1,,121120000305058333,121120000305074363
9022012061087002,9022012061087002,1,,121120000305058837,121120000305110261
9022012061087002,9022012061087002,1,,121120000305058878,121120000296648434
9022012061087002,9022012061087002,1,,121120000305058112,121120000305075332
9022012061087002,9022012061087002,1,,121120000300579448,121120000297645723
9022012061087001,9022012061087001,1,,121120000305060272,121120000305088731
9022012061087001,9022012061087001,1,,121120000305060350,121120000305088786
9022012061087001,9022012061087001,1,,121120000305060194,121120000297654600
9022012061087001,9022012061087001,1,,121120000305060233,121120000305088676
9022012061087001,9022012061087001,1,,121120000305060311,121120000305088849
9022012061087001,9022012061087001,1,,121120000300580731,121120000297654708
9022012061087001,9022012061087001,1,,121120000300580809,121120000297654762
9022012061087001,9022012061087001,1,,121120000300580926,121120000297654924
9022012061087001,9022012061087001,1,,121120000300579597,121120000297655140
9022012061087001,9022012061087001,1,,121120000300580848,121120000297654816
9022012061087001,9022012061087001,1,,121120000300580887,121120000297654870
9022012061087001,9022012061087001,1,,121120000306559087,121120000297655140
9022012062025004,9022012062025004,1,,121120000305074312,121120000300597930
9022012062025004,9022012062025003,1,,121120000305074312,121120000305113845
9022012062025004,9022012062025004,1,,121120000305074720,121120000305112104
9022012062025004,9022012062025003,1,,121120000305074720,121120000305114301
9022012062025004,9022012062025004,1,,121120000305074771,121120000305112180
9022012062025004,9022012062025003,1,,121120000305074771,121120000305114377
9022012062025004,9022012062025004,1,,121120000305074873,121120000305112332
